"CRUISE6"	"STRATUM"	"SVSPP"	"LENGTH"	"AGE"
"201504"	"03230"	"141"	27	2
"201504"	"03230"	"143"	17	1
"201504"	"03230"	"103"	33	2
"201504"	"03230"	"141"	19	1
"201504"	"03230"	"103"	36	3
"201504"	"03230"	"141"	18	1
"201504"	"03230"	"141"	16	1
"201504"	"03230"	"141"	15	1
"201504"	"03230"	"103"	31	1
"201504"	"03230"	"143"	16	1
"201504"	"03230"	"141"	17	1
"201504"	"03230"	"141"	24	2
"201504"	"03230"	"141"	22	2
"201504"	"03230"	"143"	17	1
"201504"	"03230"	"141"	13	0
"201504"	"03230"	"141"	21	1
"201504"	"03230"	"143"	15	1
"201604"	"03230"	"143"	14	1
"201604"	"03230"	"141"	18	1
"201604"	"03230"	"143"	17	1
"201604"	"03230"	"143"	16	1
"201604"	"03230"	"141"	17	1
"201604"	"03230"	"143"	16	1
"201604"	"03230"	"143"	13	0
"201604"	"03230"	"141"	15	1
"201604"	"03230"	"141"	12	0
"201604"	"03230"	"141"	20	1
"201604"	"03230"	"103"	41	5
"201604"	"03230"	"103"	31	1
"201604"	"03230"	"103"	37	4
"201604"	"03230"	"141"	19	1
"201604"	"03230"	"143"	15	0
"201604"	"03230"	"141"	16	1
"201604"	"03230"	"103"	42	5
"201604"	"03230"	"141"	13	0
"201604"	"03230"	"143"	15	1
"201604"	"03230"	"141"	12	0
"201604"	"03230"	"143"	14	1
"201604"	"03230"	"143"	17	1
"201604"	"03230"	"141"	14	1
"201604"	"03230"	"143"	14	1
"201604"	"03230"	"103"	39	2
"201604"	"03230"	"143"	15	1
"201604"	"03230"	"143"	15	1
"201604"	"03230"	"141"	11	0
"201604"	"03230"	"103"	41	4
"201604"	"03230"	"143"	12	0
"201604"	"03230"	"143"	14	1
"201604"	"03230"	"141"	13	1
"201604"	"03230"	"143"	13	0
"201604"	"03230"	"143"	13	0
"201604"	"03230"	"143"	13	1
"201604"	"03230"	"143"	17	1
"201604"	"03230"	"143"	12	0
"201604"	"03230"	"141"	15	1
"201604"	"03230"	"103"	44	3
"201604"	"03230"	"143"	14	0
"201604"	"03230"	"143"	14	0
"201604"	"03230"	"143"	16	1
"201604"	"03230"	"143"	15	1
"201604"	"03230"	"103"	35	1
"201604"	"03230"	"143"	15	1
"201604"	"03230"	"143"	17	1
"201604"	"03230"	"143"	16	1
"201502"	"03230"	"103"	24	1
"201502"	"03230"	"103"	21	1
"202104"	"03230"	"103"	20	0
"202104"	"03230"	"103"	36	2
"202104"	"03230"	"103"	19	1
"202104"	"03230"	"103"	32	1
"202104"	"03230"	"103"	21	0
"202104"	"03230"	"141"	21	2
"202104"	"03230"	"103"	18	0
"202104"	"03230"	"103"	27	1
"202104"	"03230"	"103"	36	1
"202104"	"03230"	"143"	15	1
"202104"	"03230"	"141"	17	1
"202104"	"03230"	"141"	20	2
"202104"	"03230"	"143"	15	1
"202104"	"03230"	"103"	30	1
"202104"	"03230"	"103"	22	1
"202104"	"03230"	"143"	13	0
"202104"	"03230"	"103"	31	1
"202104"	"03230"	"103"	33	1
"202104"	"03230"	"143"	17	1
"202104"	"03230"	"103"	21	0
"202104"	"03230"	"103"	33	1
"202104"	"03230"	"141"	19	2
"202104"	"03230"	"143"	5	0
"202104"	"03230"	"141"	7	0
"202104"	"03230"	"103"	22	0
"202104"	"03230"	"143"	14	0
"202104"	"03230"	"103"	32	2
"202104"	"03230"	"103"	29	1
"202104"	"03230"	"143"	9	0
"202104"	"03230"	"143"	14	0
"202104"	"03230"	"103"	33	1
"202104"	"03230"	"141"	11	0
"202104"	"03230"	"143"	14	1
"202104"	"03230"	"141"	19	1
"202104"	"03230"	"143"	11	0
"202104"	"03230"	"143"	10	0
"202104"	"03230"	"141"	16	1
"202104"	"03230"	"143"	14	1
"202104"	"03230"	"143"	15	1
"202104"	"03230"	"141"	13	1
"202104"	"03230"	"143"	13	0
"202104"	"03230"	"143"	13	1
"202104"	"03230"	"141"	17	1
"202104"	"03230"	"143"	12	1
"202104"	"03230"	"143"	9	0
"202104"	"03230"	"143"	13	1
"202104"	"03230"	"141"	13	1
"202104"	"03230"	"141"	16	1
"202104"	"03230"	"141"	15	1
"202104"	"03230"	"143"	14	1
"202204"	"03230"	"141"	13	1
"202204"	"03230"	"103"	31	1
"202204"	"03230"	"103"	29	2
"202204"	"03230"	"103"	29	1
"202204"	"03230"	"141"	18	2
"202204"	"03230"	"141"	17	1
"202204"	"03230"	"141"	16	1
"202204"	"03230"	"141"	19	1
"202204"	"03230"	"143"	17	1
"202204"	"03230"	"141"	23	3
"202204"	"03230"	"103"	34	1
"202204"	"03230"	"103"	22	1
"202204"	"03230"	"141"	15	1
"202204"	"03230"	"103"	29	2
"202204"	"03230"	"141"	13	1
"202204"	"03230"	"103"	28	2
"201304"	"03260"	"103"	23	0
"201304"	"03260"	"141"	15	1
"201304"	"03260"	"103"	50	4
"201304"	"03260"	"141"	21	1
"201304"	"03260"	"103"	42	4
"201304"	"03260"	"103"	34	1
"201304"	"03260"	"103"	23	0
"201304"	"03260"	"141"	15	1
"201304"	"03260"	"141"	17	1
"201304"	"03260"	"103"	31	1
"201304"	"03260"	"141"	24	2
"201304"	"03260"	"141"	30	3
"201304"	"03260"	"141"	23	2
"201304"	"03260"	"141"	17	1
"201304"	"03260"	"141"	20	2
"201304"	"03260"	"141"	20	1
"201304"	"03260"	"141"	19	1
"201304"	"03260"	"103"	34	3
"201304"	"03260"	"103"	39	3
"201304"	"03260"	"103"	47	4
"201304"	"03260"	"103"	32	2
"201304"	"03260"	"103"	31	1
"201202"	"03260"	"103"	47	4
"201202"	"03260"	"103"	36	3
"201202"	"03260"	"103"	60	7
"201204"	"03260"	"141"	24	3
"201204"	"03260"	"103"	38	2
"201204"	"03260"	"141"	27	3
"201204"	"03260"	"141"	30	3
"201204"	"03260"	"141"	15	1
"201204"	"03260"	"141"	22	2
"201204"	"03260"	"103"	35	1
"201204"	"03260"	"141"	24	2
"201204"	"03260"	"141"	20	1
"201204"	"03260"	"141"	18	1
"201204"	"03260"	"141"	17	1
"201204"	"03260"	"141"	23	2
"201204"	"03260"	"141"	21	1
"201204"	"03260"	"141"	15	0
"201204"	"03260"	"141"	13	0
"201204"	"03260"	"141"	26	3
"201204"	"03260"	"141"	13	0
"201204"	"03260"	"141"	17	1
"201204"	"03260"	"103"	41	3
"201204"	"03260"	"103"	39	3
"201204"	"03260"	"103"	49	3
"201204"	"03260"	"143"	13	0
"201204"	"03260"	"141"	20	1
"201204"	"03260"	"103"	38	1
"201204"	"03260"	"103"	42	3
"201204"	"03260"	"143"	15	1
"201204"	"03260"	"143"	14	0
"201204"	"03260"	"103"	50	4
"201204"	"03260"	"143"	17	1
"201204"	"03260"	"141"	16	1
"201204"	"03260"	"141"	16	1
"201204"	"03260"	"141"	20	1
"201204"	"03260"	"141"	18	1
"201204"	"03260"	"141"	18	1
"201204"	"03260"	"141"	20	1
"201302"	"03260"	"103"	29	1
"201302"	"03260"	"103"	54	6
"201402"	"03260"	"103"	28	1
"201702"	"03260"	"141"	8	1
"201804"	"03260"	"141"	24	2
"201804"	"03260"	"141"	34	3
"201804"	"03260"	"103"	21	0
"201804"	"03260"	"103"	34	1
"201804"	"03260"	"103"	19	1
"201804"	"03260"	"103"	30	1
"201804"	"03260"	"103"	21	0
"201804"	"03260"	"103"	18	0
"201804"	"03260"	"141"	15	1
"201804"	"03260"	"103"	20	0
"201804"	"03260"	"103"	45	3
"201804"	"03260"	"141"	14	1
"201804"	"03260"	"103"	24	0
"201804"	"03260"	"141"	23	1
"201804"	"03260"	"103"	50	4
"201804"	"03260"	"103"	22	0
"201804"	"03260"	"143"	15	1
"201804"	"03260"	"143"	17	1
"201804"	"03260"	"143"	16	1
"201804"	"03260"	"141"	16	1
"201804"	"03260"	"143"	15	1
"201804"	"03260"	"141"	13	0
"201804"	"03260"	"141"	24	2
"201804"	"03260"	"143"	13	1
"201804"	"03260"	"143"	16	1
"201804"	"03260"	"143"	14	1
"201804"	"03260"	"103"	30	1
"201804"	"03260"	"143"	14	1
"201804"	"03260"	"141"	18	1
"201804"	"03260"	"141"	19	2
"201804"	"03260"	"141"	25	2
"201804"	"03260"	"103"	37	3
"201804"	"03260"	"143"	12	0
"201802"	"03260"	"103"	37	2
"201802"	"03260"	"103"	25	1
"201902"	"03260"	"103"	25	1
"201904"	"03260"	"141"	16	1
"201904"	"03260"	"143"	12	1
"201904"	"03260"	"103"	23	0
"201904"	"03260"	"141"	15	1
"201904"	"03260"	"103"	51	3
"201904"	"03260"	"143"	13	1
"201904"	"03260"	"103"	27	0
"201904"	"03260"	"141"	24	2
"201904"	"03260"	"143"	15	1
"201904"	"03260"	"141"	12	0
"201904"	"03260"	"141"	14	1
"201904"	"03260"	"141"	13	1
"201904"	"03260"	"143"	13	1
"201904"	"03260"	"143"	8	0
"201904"	"03260"	"103"	22	0
"201904"	"03260"	"103"	39	2
"201904"	"03260"	"141"	9	0
"201904"	"03260"	"143"	14	1
"201904"	"03260"	"141"	11	0
"201904"	"03260"	"143"	15	1
"201904"	"03260"	"141"	24	3
"201904"	"03260"	"143"	12	0
"201904"	"03260"	"141"	12	0
"201904"	"03260"	"103"	40	8
"201904"	"03260"	"141"	13	1
"201904"	"03260"	"141"	16	1
"201904"	"03260"	"141"	14	1
"201904"	"03260"	"141"	10	0
"201904"	"03260"	"103"	38	5
"201904"	"03260"	"141"	17	1
"201904"	"03260"	"143"	16	1
"201904"	"03260"	"141"	11	0
"201904"	"03260"	"103"	37	2
"201904"	"03260"	"103"	21	0
"201904"	"03260"	"103"	46	2
"201904"	"03260"	"143"	13	1
"201904"	"03260"	"141"	15	1
"201904"	"03260"	"103"	22	0
"201904"	"03260"	"103"	47	2
"201904"	"03260"	"103"	43	2
"201904"	"03260"	"103"	33	1
"201904"	"03260"	"143"	14	1
"201904"	"03260"	"143"	13	1
"201904"	"03260"	"103"	36	2
"201904"	"03260"	"103"	35	1
"201904"	"03260"	"141"	29	2
"201904"	"03260"	"143"	10	0
"201904"	"03260"	"141"	24	2
"201904"	"03260"	"103"	38	5
"201904"	"03260"	"143"	13	1
"201904"	"03260"	"143"	14	1
"201904"	"03260"	"141"	25	3
"201904"	"03260"	"143"	16	1
"201904"	"03260"	"141"	19	1
"201904"	"03260"	"141"	11	0
"201904"	"03260"	"143"	16	1
"201904"	"03260"	"141"	12	0
"201904"	"03260"	"141"	15	1
"201904"	"03260"	"141"	17	1
"201904"	"03260"	"141"	14	1
"201904"	"03260"	"141"	18	1
"201904"	"03260"	"143"	14	1
"201904"	"03260"	"141"	13	1
"201904"	"03260"	"141"	26	2
"201904"	"03260"	"143"	17	1
"201904"	"03260"	"141"	16	1
"201904"	"03260"	"143"	13	1
"201802"	"03260"	"103"	24	1
"201802"	"03260"	"103"	36	2
"201802"	"03260"	"103"	43	2
"201802"	"03260"	"103"	41	2
"201802"	"03260"	"103"	46	3
"201802"	"03260"	"103"	21	1
"201602"	"03260"	"103"	45	4
"201404"	"03260"	"141"	7	0
"201404"	"03260"	"141"	17	1
"201404"	"03260"	"141"	20	1
"201404"	"03260"	"141"	18	1
"201404"	"03260"	"141"	16	1
"201404"	"03260"	"103"	33	1
"201404"	"03260"	"143"	16	1
"201404"	"03260"	"143"	15	1
"201404"	"03260"	"143"	14	1
"201404"	"03260"	"143"	17	1
"201404"	"03260"	"143"	18	1
"201404"	"03260"	"141"	18	1
"201404"	"03260"	"141"	20	1
"201404"	"03260"	"141"	21	1
"201404"	"03260"	"141"	11	0
"201404"	"03260"	"141"	17	1
"201404"	"03260"	"141"	16	1
"201404"	"03260"	"141"	15	1
"201404"	"03260"	"141"	14	0
"201404"	"03260"	"141"	19	1
"201404"	"03260"	"141"	13	0
"201404"	"03260"	"141"	12	0
"201404"	"03260"	"141"	33	3
"201404"	"03260"	"141"	27	3
"201404"	"03260"	"141"	31	3
"201404"	"03260"	"141"	26	2
"201404"	"03260"	"103"	28	0
"201404"	"03260"	"103"	25	0
"201404"	"03260"	"103"	24	0
"201404"	"03260"	"143"	15	0
"201404"	"03260"	"143"	14	1
"201404"	"03260"	"143"	12	0
"201404"	"03260"	"143"	17	1
"201404"	"03260"	"103"	42	3
"201404"	"03260"	"103"	39	1
"201404"	"03260"	"103"	40	4
"201404"	"03260"	"141"	29	3
"201404"	"03260"	"143"	13	1
"201404"	"03260"	"103"	42	4
"201404"	"03260"	"103"	43	2
"201404"	"03260"	"103"	43	4
"201404"	"03260"	"103"	33	1
"201404"	"03260"	"103"	45	4
"201404"	"03260"	"103"	37	1
"201404"	"03260"	"103"	64	10
"201404"	"03260"	"141"	28	3
"201404"	"03260"	"141"	25	2
"201504"	"03260"	"143"	17	1
"201504"	"03260"	"141"	20	2
"201504"	"03260"	"141"	21	2
"201504"	"03260"	"141"	16	1
"201504"	"03260"	"103"	57	4
"201504"	"03260"	"103"	41	5
"201504"	"03260"	"103"	41	3
"201504"	"03260"	"141"	18	1
"201504"	"03260"	"141"	33	4
"201504"	"03260"	"141"	11	0
"201504"	"03260"	"141"	12	0
"201504"	"03260"	"141"	15	1
"201504"	"03260"	"103"	31	1
"201504"	"03260"	"103"	47	4
"201504"	"03260"	"141"	23	2
"201504"	"03260"	"143"	16	1
"201504"	"03260"	"141"	13	0
"201504"	"03260"	"103"	33	2
"201504"	"03260"	"103"	26	1
"201504"	"03260"	"143"	16	1
"201504"	"03260"	"141"	28	3
"201504"	"03260"	"141"	17	1
"201504"	"03260"	"103"	34	1
"201504"	"03260"	"141"	26	2
"201504"	"03260"	"141"	14	0
"201504"	"03260"	"103"	40	3
"201504"	"03260"	"143"	17	1
"201504"	"03260"	"103"	39	4
"201504"	"03260"	"141"	27	3
"201504"	"03260"	"141"	19	1
"201504"	"03260"	"141"	31	4
"201504"	"03260"	"103"	44	4
"201504"	"03260"	"141"	33	4
"201504"	"03260"	"103"	42	3
"201504"	"03260"	"103"	22	0
"201504"	"03260"	"141"	30	3
"201504"	"03260"	"141"	29	5
"201504"	"03260"	"103"	36	2
"201504"	"03260"	"103"	48	3
"201504"	"03260"	"103"	37	3
"201504"	"03260"	"141"	10	0
"201504"	"03260"	"141"	25	2
"201504"	"03260"	"143"	15	1
"201504"	"03260"	"141"	22	2
"201504"	"03260"	"141"	24	2
"201504"	"03260"	"141"	18	1
"201504"	"03260"	"141"	17	1
"201504"	"03260"	"141"	16	1
"201504"	"03260"	"103"	43	3
"201504"	"03260"	"103"	33	1
"201504"	"03260"	"141"	12	0
"201504"	"03260"	"141"	15	1
"201504"	"03260"	"103"	38	3
"201504"	"03260"	"141"	14	0
"201504"	"03260"	"141"	20	1
"201504"	"03260"	"141"	19	1
"201504"	"03260"	"103"	47	3
"201504"	"03260"	"141"	25	2
"201504"	"03260"	"103"	36	1
"201504"	"03260"	"143"	13	0
"201602"	"03260"	"143"	17	2
"201602"	"03260"	"103"	33	2
"201404"	"03260"	"103"	50	4
"201404"	"03260"	"103"	33	1
"201404"	"03260"	"103"	31	0
"201404"	"03260"	"103"	32	0
"201404"	"03260"	"141"	19	1
"201404"	"03260"	"141"	18	1
"201404"	"03260"	"141"	17	1
"201404"	"03260"	"141"	14	0
"201404"	"03260"	"143"	15	1
"201404"	"03260"	"143"	14	1
"201404"	"03260"	"103"	37	2
"201404"	"03260"	"103"	45	3
"201404"	"03260"	"103"	41	2
"201404"	"03260"	"103"	40	3
"201404"	"03260"	"103"	27	0
"201504"	"03260"	"103"	44	3
"201504"	"03260"	"141"	11	0
"201504"	"03260"	"103"	45	4
"201504"	"03260"	"103"	47	3
"201504"	"03260"	"141"	15	1
"201504"	"03260"	"141"	13	0
"201504"	"03260"	"141"	16	1
"201504"	"03260"	"141"	14	0
"201504"	"03260"	"143"	14	1
"201504"	"03260"	"103"	30	1
"201504"	"03260"	"141"	17	1
"201604"	"03260"	"141"	14	1
"201604"	"03260"	"103"	49	4
"201604"	"03260"	"141"	7	0
"201604"	"03260"	"103"	22	0
"201604"	"03260"	"103"	21	0
"201604"	"03260"	"141"	18	1
"201604"	"03260"	"103"	29	1
"201604"	"03260"	"103"	24	0
"201604"	"03260"	"143"	16	1
"201604"	"03260"	"143"	16	1
"201604"	"03260"	"141"	20	1
"201604"	"03260"	"143"	14	1
"201604"	"03260"	"103"	42	5
"201604"	"03260"	"103"	43	4
"201604"	"03260"	"143"	4	0
"201604"	"03260"	"143"	15	0
"201604"	"03260"	"103"	39	4
"201604"	"03260"	"141"	6	0
"201604"	"03260"	"103"	25	4
"201604"	"03260"	"103"	40	4
"201604"	"03260"	"143"	13	1
"201604"	"03260"	"103"	56	7
"201604"	"03260"	"143"	17	1
"201604"	"03260"	"143"	12	0
"201604"	"03260"	"103"	52	4
"201604"	"03260"	"141"	14	1
"201604"	"03260"	"141"	16	1
"201604"	"03260"	"141"	5	0
"201604"	"03260"	"141"	18	1
"201604"	"03260"	"143"	14	1
"201604"	"03260"	"141"	19	1
"201604"	"03260"	"141"	15	1
"201604"	"03260"	"143"	13	0
"201604"	"03260"	"103"	34	2
"201604"	"03260"	"141"	17	1
"201604"	"03260"	"143"	17	1
"201604"	"03260"	"141"	14	1
"201604"	"03260"	"143"	14	0
"201604"	"03260"	"143"	13	0
"201604"	"03260"	"143"	16	1
"201604"	"03260"	"143"	14	1
"201604"	"03260"	"143"	16	1
"201604"	"03260"	"103"	45	2
"201604"	"03260"	"141"	19	1
"201604"	"03260"	"143"	15	1
"201604"	"03260"	"141"	17	1
"201604"	"03260"	"143"	15	1
"201604"	"03260"	"141"	15	1
"201604"	"03260"	"141"	18	1
"201604"	"03260"	"141"	20	1
"201604"	"03260"	"143"	13	0
"201604"	"03260"	"103"	19	1
"201604"	"03260"	"141"	16	1
"201604"	"03260"	"103"	40	3
"201604"	"03260"	"103"	37	3
"202104"	"03260"	"141"	11	0
"202104"	"03260"	"141"	21	1
"202104"	"03260"	"141"	5	0
"202104"	"03260"	"141"	17	1
"202104"	"03260"	"141"	23	1
"202104"	"03260"	"141"	27	3
"202104"	"03260"	"143"	11	0
"202104"	"03260"	"141"	6	0
"202104"	"03260"	"141"	16	1
"202104"	"03260"	"143"	14	1
"202104"	"03260"	"141"	13	1
"202104"	"03260"	"141"	14	1
"202104"	"03260"	"143"	13	0
"202104"	"03260"	"141"	29	2
"202104"	"03260"	"141"	28	3
"202104"	"03260"	"143"	13	0
"202104"	"03260"	"141"	15	1
"202104"	"03260"	"143"	15	0
"202104"	"03260"	"103"	35	2
"202104"	"03260"	"143"	9	0
"202104"	"03260"	"141"	20	2
"202104"	"03260"	"143"	15	0
"202104"	"03260"	"141"	18	1
"202104"	"03260"	"103"	36	1
"202104"	"03260"	"141"	19	2
"202104"	"03260"	"141"	12	0
"202104"	"03260"	"143"	16	1
"202104"	"03260"	"143"	14	0
"202104"	"03260"	"143"	16	1
"202104"	"03260"	"141"	24	2
"202104"	"03260"	"141"	22	3
"202104"	"03260"	"103"	43	2
"202104"	"03260"	"103"	38	3
"202104"	"03260"	"143"	15	0
"202104"	"03260"	"103"	34	1
"202104"	"03260"	"141"	15	1
"202104"	"03260"	"103"	39	3
"202104"	"03260"	"103"	35	2
"202104"	"03260"	"143"	14	1
"202104"	"03260"	"143"	10	0
"202104"	"03260"	"141"	28	3
"202104"	"03260"	"103"	40	2
"202104"	"03260"	"103"	37	3
"202104"	"03260"	"103"	36	1
"202104"	"03260"	"141"	17	1
"202104"	"03260"	"103"	41	4
"202104"	"03260"	"141"	16	1
"202104"	"03260"	"141"	6	0
"202104"	"03260"	"143"	13	0
"202104"	"03260"	"103"	35	2
"202104"	"03260"	"141"	13	1
"202104"	"03260"	"143"	11	0
"202104"	"03260"	"143"	10	0
"202104"	"03260"	"103"	48	3
"202104"	"03260"	"103"	43	11
"202104"	"03260"	"141"	25	2
"202104"	"03260"	"143"	15	2
"202104"	"03260"	"141"	11	0
"202104"	"03260"	"141"	12	0
"202104"	"03260"	"103"	38	4
"202104"	"03260"	"103"	39	2
"202104"	"03260"	"141"	14	1
"202104"	"03260"	"143"	16	1
"202104"	"03260"	"143"	15	1
"202104"	"03260"	"141"	30	3
"202104"	"03260"	"103"	31	1
"202104"	"03260"	"141"	20	2
"202104"	"03260"	"141"	21	2
"202104"	"03260"	"141"	19	1
"202104"	"03260"	"143"	14	2
"202104"	"03260"	"103"	42	9
"202104"	"03260"	"143"	14	0
"202104"	"03260"	"103"	30	1
"202104"	"03260"	"143"	13	1
"202104"	"03260"	"103"	40	6
"202104"	"03260"	"143"	17	2
"202104"	"03260"	"141"	15	1
"202104"	"03260"	"141"	23	2
"202104"	"03260"	"141"	18	1
"202104"	"03260"	"141"	24	2
"202104"	"03260"	"141"	31	3
"202104"	"03260"	"143"	17	2
"202104"	"03260"	"103"	32	2
"202104"	"03260"	"143"	16	1
"202104"	"03260"	"141"	26	3
"202002"	"03260"	"103"	45	4
"202002"	"03260"	"103"	38	2
"202002"	"03260"	"103"	42	3
"202002"	"03260"	"103"	25	1
"202002"	"03260"	"103"	27	1
"202204"	"03260"	"143"	17	1
"202204"	"03260"	"103"	39	1
"202204"	"03260"	"143"	15	1
"202204"	"03260"	"141"	20	2
"202204"	"03260"	"103"	50	4
"202204"	"03260"	"141"	19	1
"202204"	"03260"	"141"	15	1
"202204"	"03260"	"141"	14	1
"202204"	"03260"	"143"	13	1
"202204"	"03260"	"141"	24	3
"202204"	"03260"	"103"	32	1
"202204"	"03260"	"141"	25	3
"202204"	"03260"	"143"	16	1
"202204"	"03260"	"141"	18	2
"202204"	"03260"	"143"	13	1
"202204"	"03260"	"103"	45	3
"202204"	"03260"	"143"	16	1
"202204"	"03260"	"141"	23	2
"202204"	"03260"	"143"	14	1
"202204"	"03260"	"103"	44	7
"202204"	"03260"	"141"	25	2
"202204"	"03260"	"141"	15	1
"202204"	"03260"	"103"	30	2
"202204"	"03260"	"141"	19	2
"202204"	"03260"	"141"	11	0
"202204"	"03260"	"143"	14	1
"202204"	"03260"	"141"	23	2
"202204"	"03260"	"143"	13	1
"202204"	"03260"	"143"	14	1
"202204"	"03260"	"141"	12	0
"202204"	"03260"	"143"	16	1
"202204"	"03260"	"143"	15	1
"202204"	"03260"	"143"	15	1
"202204"	"03260"	"141"	13	1
"202204"	"03260"	"141"	21	3
"202204"	"03260"	"141"	17	1
"202204"	"03260"	"141"	16	1
"202204"	"03260"	"103"	40	2
"202204"	"03260"	"141"	10	0
"202204"	"03260"	"143"	12	1
"202204"	"03260"	"141"	14	1
"202204"	"03260"	"141"	20	2
"202204"	"03260"	"141"	18	1
"202204"	"03260"	"143"	13	1
"202204"	"03260"	"141"	15	1
"202204"	"03260"	"141"	14	1
"202204"	"03260"	"141"	11	0
"202204"	"03260"	"141"	10	0
"202204"	"03260"	"143"	14	1
"202204"	"03260"	"141"	12	0
"202204"	"03260"	"141"	13	1
"202204"	"03260"	"141"	24	5
"202204"	"03260"	"141"	28	2
"202204"	"03260"	"141"	17	1
"202204"	"03260"	"141"	23	3
"202204"	"03260"	"143"	14	1
"202204"	"03260"	"141"	19	2
"202204"	"03260"	"141"	20	2
"202204"	"03260"	"143"	15	1
"202204"	"03260"	"143"	12	0
"202204"	"03260"	"141"	18	2
"202204"	"03260"	"143"	16	2
"202204"	"03260"	"143"	16	1
"202204"	"03260"	"103"	56	5
"202204"	"03260"	"143"	17	1
"202204"	"03260"	"141"	16	1
"202204"	"03260"	"143"	15	1
"202204"	"03260"	"143"	13	1
"202204"	"03260"	"141"	21	2
"201304"	"03350"	"103"	23	0
"201304"	"03350"	"103"	27	0
"201304"	"03350"	"103"	25	0
"201304"	"03350"	"103"	26	1
"201304"	"03350"	"141"	22	1
"201304"	"03350"	"103"	50	5
"201304"	"03350"	"103"	40	4
"201304"	"03350"	"103"	36	2
"201304"	"03350"	"143"	17	1
"201304"	"03350"	"143"	12	0
"201304"	"03350"	"103"	27	1
"201304"	"03350"	"141"	12	0
"201304"	"03350"	"141"	16	1
"201304"	"03350"	"141"	17	1
"201304"	"03350"	"141"	14	0
"201304"	"03350"	"103"	24	0
"201304"	"03350"	"143"	10	0
"201304"	"03350"	"103"	37	3
"201304"	"03350"	"143"	14	1
"201304"	"03350"	"103"	32	2
"201304"	"03350"	"143"	11	0
"201304"	"03350"	"103"	32	2
"201304"	"03350"	"103"	29	2
"201202"	"03350"	"103"	47	4
"201202"	"03350"	"141"	5	1
"201204"	"03350"	"141"	12	0
"201204"	"03350"	"141"	11	0
"201204"	"03350"	"141"	13	0
"201204"	"03350"	"141"	14	0
"201204"	"03350"	"141"	15	1
"201204"	"03350"	"143"	14	0
"201204"	"03350"	"103"	19	0
"201204"	"03350"	"103"	20	0
"201204"	"03350"	"103"	20	0
"201204"	"03350"	"143"	13	0
"201204"	"03350"	"143"	11	0
"201302"	"03350"	"103"	45	3
"201302"	"03350"	"141"	10	1
"201302"	"03350"	"103"	29	1
"201302"	"03350"	"103"	21	1
"201302"	"03350"	"103"	43	2
"201702"	"03350"	"141"	5	1
"201702"	"03350"	"103"	20	1
"201804"	"03350"	"141"	13	1
"201804"	"03350"	"141"	16	1
"201804"	"03350"	"143"	10	0
"201804"	"03350"	"141"	19	1
"201804"	"03350"	"141"	17	1
"201804"	"03350"	"141"	15	1
"201804"	"03350"	"143"	11	0
"201804"	"03350"	"143"	11	0
"201804"	"03350"	"103"	19	0
"201804"	"03350"	"143"	10	0
"201802"	"03350"	"103"	20	1
"201802"	"03350"	"141"	8	1
"201802"	"03350"	"103"	30	1
"201802"	"03350"	"103"	22	1
"201802"	"03350"	"103"	35	2
"201902"	"03350"	"103"	38	2
"201902"	"03350"	"103"	43	3
"201902"	"03350"	"103"	25	1
"201904"	"03350"	"143"	14	1
"201904"	"03350"	"143"	8	0
"201904"	"03350"	"143"	11	0
"201904"	"03350"	"103"	18	0
"201904"	"03350"	"143"	13	1
"201904"	"03350"	"143"	14	1
"201904"	"03350"	"143"	12	0
"201904"	"03350"	"143"	13	0
"201904"	"03350"	"103"	36	1
"201904"	"03350"	"143"	7	0
"201904"	"03350"	"143"	13	0
"201904"	"03350"	"141"	11	1
"201904"	"03350"	"141"	13	1
"201904"	"03350"	"143"	16	1
"201904"	"03350"	"141"	12	1
"201904"	"03350"	"143"	15	1
"201904"	"03350"	"141"	14	1
"201904"	"03350"	"141"	15	1
"201904"	"03350"	"143"	12	0
"201904"	"03350"	"143"	13	1
"201904"	"03350"	"141"	15	1
"201904"	"03350"	"141"	13	1
"201904"	"03350"	"143"	10	0
"201904"	"03350"	"143"	13	1
"201904"	"03350"	"103"	20	1
"201904"	"03350"	"143"	17	1
"201404"	"03350"	"143"	12	0
"201404"	"03350"	"141"	17	1
"201404"	"03350"	"103"	22	0
"201404"	"03350"	"103"	20	0
"201404"	"03350"	"143"	13	0
"201404"	"03350"	"143"	11	0
"201404"	"03350"	"141"	18	1
"201404"	"03350"	"141"	15	1
"201404"	"03350"	"103"	21	0
"201404"	"03350"	"141"	14	1
"201404"	"03350"	"141"	16	1
"201602"	"03350"	"103"	42	3
"201602"	"03350"	"141"	7	1
"201602"	"03350"	"103"	38	2
"201404"	"03350"	"103"	23	0
"201404"	"03350"	"103"	32	1
"201404"	"03350"	"103"	25	0
"201404"	"03350"	"103"	31	0
"201404"	"03350"	"143"	12	0
"201404"	"03350"	"143"	13	0
"201404"	"03350"	"143"	11	0
"201404"	"03350"	"141"	10	0
"201404"	"03350"	"103"	25	0
"201404"	"03350"	"103"	24	0
"201404"	"03350"	"103"	22	0
"201504"	"03350"	"141"	11	0
"201504"	"03350"	"141"	13	1
"201504"	"03350"	"103"	24	1
"201504"	"03350"	"103"	22	0
"201504"	"03350"	"143"	10	0
"201504"	"03350"	"103"	23	0
"201504"	"03350"	"143"	11	0
"201504"	"03350"	"143"	16	1
